datetime,temp_c,dewpoint_c,wind_speed,wind_dir,precip_mm
2023-11-12 06:00:00,3.9,-8.6,4.85,280.8,0.0
2023-11-12 07:00:00,6.6,-4.0,2.52,339.1,0.0
2023-11-12 08:00:00,9.1,3.0,6.71,242.6,0.0
2023-11-12 09:00:00,10.4,1.8,6.19,314.6,0.0
2023-11-12 10:00:00,11.5,5.7,1.36,197.4,0.0
2023-11-12 11:00:00,11.3,2.8,2.85,351.9,0.0
2023-11-12 12:00:00,11.9,1.7,0.74,235.6,0.0
2023-11-12 13:00:00,11.8,6.7,1.96,347.8,0.0
2023-11-12 14:00:00,8.3,-4.7,4.74,271.6,0.0
2023-11-12 15:00:00,9.0,-3.8,4.81,206.0,0.0
2023-11-12 16:00:00,9.4,-1.0,0.6,350.0,0.0
2023-11-12 17:00:00,3.3,-11.1,1.96,313.7,0.0
2023-11-12 18:00:00,1.6,-9.2,3.62,178.3,0.0
2023-11-12 19:00:00,2.2,-10.3,2.1,315.4,0.0
2023-11-12 20:00:00,-0.2,-8.2,2.27,260.1,0.0
2023-11-12 21:00:00,1.5,-9.0,3.52,267.5,0.0
2023-11-12 22:00:00,-1.8,-12.4,2.16,307.7,0.0
2023-11-12 23:00:00,-2.9,-15.7,5.94,273.6,0.0
2023-11-13 00:00:00,-5.4,-19.7,5.76,271.0,0.0
2023-11-13 01:00:00,-6.4,-13.5,4.98,288.7,0.0
2023-11-13 02:00:00,-4.3,-17.2,3.5,296.1,0.0
2023-11-13 03:00:00,-0.6,-7.1,3.9,254.6,0.0
2023-11-13 04:00:00,3.3,-10.2,2.82,332.6,0.0
2023-11-13 05:00:00,5.1,-4.1,1.61,242.8,0.0
2023-11-13 06:00:00,2.2,-8.6,3.35,184.0,0.0
2023-11-13 07:00:00,4.9,-4.2,1.94,322.9,0.0
2023-11-13 08:00:00,8.1,-5.3,9.22,273.0,0.0
2023-11-13 09:00:00,8.3,-2.8,2.09,295.7,0.0
2023-11-13 10:00:00,12.4,-1.2,5.1,316.6,0.0
2023-11-13 11:00:00,12.2,0.1,1.36,228.9,0.0
2023-11-13 12:00:00,10.3,-3.2,4.71,274.8,0.0
2023-11-13 13:00:00,13.6,6.7,4.47,283.9,0.0
2023-11-13 14:00:00,7.9,2.8,0.71,183.1,0.0
2023-11-13 15:00:00,9.5,-4.6,6.22,225.0,0.0
2023-11-13 16:00:00,2.8,-2.8,3.02,327.9,0.0
2023-11-13 17:00:00,7.0,-2.1,1.08,317.9,0.0
2023-11-13 18:00:00,0.2,-9.0,1.28,312.0,0.0
2023-11-13 19:00:00,2.9,-3.2,1.22,261.1,0.0
2023-11-13 20:00:00,-3.3,-10.4,6.75,293.9,0.0
2023-11-13 21:00:00,1.6,-11.4,6.81,342.8,0.0
2023-11-13 22:00:00,-2.1,-16.7,3.52,249.5,0.0
2023-11-13 23:00:00,-5.0,-18.3,5.78,233.7,0.0
2023-11-14 00:00:00,-2.2,-14.5,2.31,13.7,0.0
2023-11-14 01:00:00,-4.6,-17.7,2.5,188.1,0.0
2023-11-14 02:00:00,-7.2,-16.4,2.63,308.2,0.0
2023-11-14 03:00:00,-0.8,-14.9,2.35,263.6,0.0
2023-11-14 04:00:00,2.4,-4.9,2.35,16.1,0.0
2023-11-14 05:00:00,1.6,-3.6,3.71,193.4,0.0
2023-11-14 06:00:00,6.5,-8.4,3.65,249.7,0.0
2023-11-14 07:00:00,6.9,-1.5,1.57,185.5,0.0
2023-11-14 08:00:00,9.2,0.9,6.31,343.4,0.0
2023-11-14 09:00:00,10.0,-4.5,4.45,287.7,0.0
2023-11-14 10:00:00,11.3,1.1,2.29,295.6,0.09
2023-11-14 11:00:00,9.3,-3.7,2.92,267.4,1.61
2023-11-14 12:00:00,10.8,-2.0,7.0,178.8,0.0
2023-11-14 13:00:00,12.1,4.9,5.31,294.5,0.0
2023-11-14 14:00:00,9.4,0.8,4.36,316.3,0.0
2023-11-14 15:00:00,8.8,-1.8,1.53,278.5,0.0
2023-11-14 16:00:00,5.0,-3.9,2.03,3.3,0.0
2023-11-14 17:00:00,7.3,-0.1,2.03,115.3,0.0
2023-11-14 18:00:00,6.3,1.3,6.1,285.5,0.0
2023-11-14 19:00:00,-0.8,-14.1,4.18,272.3,0.0
2023-11-14 20:00:00,-1.8,-15.6,0.7,296.5,0.0
2023-11-14 21:00:00,3.0,-8.7,7.21,232.3,0.0
2023-11-14 22:00:00,-4.3,-11.7,5.22,165.8,0.0
2023-11-14 23:00:00,-0.9,-6.2,1.56,209.3,0.0
2023-11-15 00:00:00,-2.2,-15.2,5.85,213.6,0.0
2023-11-15 01:00:00,1.2,-5.2,6.59,187.6,0.0
2023-11-15 02:00:00,-2.2,-12.4,5.37,313.3,0.0
2023-11-15 03:00:00,-1.7,-14.8,0.77,253.8,0.0
2023-11-15 04:00:00,-2.2,-10.2,3.75,257.8,0.0
2023-11-15 05:00:00,2.0,-5.4,6.53,235.5,0.0
2023-11-15 06:00:00,5.9,-5.4,6.73,312.9,0.0
2023-11-15 07:00:00,5.2,-4.7,1.97,274.4,0.0
2023-11-15 08:00:00,9.2,2.6,7.17,7.8,0.0
2023-11-15 09:00:00,10.0,1.2,6.36,170.6,0.0
2023-11-15 10:00:00,11.9,5.9,1.14,271.5,0.0
2023-11-15 11:00:00,6.7,-5.3,4.15,152.3,0.0
2023-11-15 12:00:00,7.0,-7.0,4.52,188.7,0.0
2023-11-15 13:00:00,12.8,6.1,1.11,189.0,0.0
2023-11-15 14:00:00,7.6,-2.1,3.57,269.7,0.0
2023-11-15 15:00:00,8.9,-1.9,5.45,329.8,0.0
2023-11-15 16:00:00,6.2,0.6,4.75,259.5,0.0
2023-11-15 17:00:00,5.0,-3.3,1.45,248.5,0.0
2023-11-15 18:00:00,5.7,-2.5,2.87,255.7,0.0
2023-11-15 19:00:00,3.2,-3.9,6.89,256.1,0.0
2023-11-15 20:00:00,0.6,-12.1,7.58,324.2,0.0
2023-11-15 21:00:00,0.3,-7.2,4.31,173.1,0.0
2023-11-15 22:00:00,-5.0,-10.7,0.46,165.0,0.0
2023-11-15 23:00:00,-6.6,-16.8,2.78,247.8,0.0
2023-11-16 00:00:00,-2.9,-16.0,1.12,265.9,0.0
2023-11-16 01:00:00,-1.4,-7.9,4.64,307.7,0.0
2023-11-16 02:00:00,-5.8,-13.6,2.7,352.8,0.0
2023-11-16 03:00:00,-1.8,-12.6,1.42,191.7,0.0
2023-11-16 04:00:00,2.9,-3.9,8.83,290.2,0.0
2023-11-16 05:00:00,3.6,-7.5,5.7,287.2,0.0
2023-11-16 06:00:00,4.8,-9.5,3.16,156.6,0.0
2023-11-16 07:00:00,6.6,-1.2,3.64,151.8,0.0
2023-11-16 08:00:00,4.2,-10.5,6.45,278.5,0.0
2023-11-16 09:00:00,8.4,-6.5,3.56,344.7,0.0
2023-11-16 10:00:00,10.4,4.6,3.56,216.0,0.0
2023-11-16 11:00:00,10.5,3.9,1.48,303.5,0.0
2023-11-16 12:00:00,8.2,-3.1,0.89,304.4,0.0
2023-11-16 13:00:00,7.4,-2.9,2.82,311.0,0.0
2023-11-16 14:00:00,10.8,2.0,3.34,278.1,0.0
2023-11-16 15:00:00,10.0,-0.8,4.75,295.5,0.0
2023-11-16 16:00:00,6.9,-0.6,1.02,269.7,0.0
2023-11-16 17:00:00,7.3,-2.8,1.07,275.7,0.0
2023-11-16 18:00:00,1.1,-13.3,4.01,239.0,0.0
2023-11-16 19:00:00,3.9,-4.4,4.89,275.1,0.0
2023-11-16 20:00:00,2.1,-4.8,3.88,182.3,0.0
2023-11-16 21:00:00,2.8,-6.3,2.86,187.2,0.0
2023-11-16 22:00:00,-3.5,-12.5,3.88,68.7,0.0
2023-11-16 23:00:00,-2.9,-9.5,6.88,329.0,2.98
2023-11-17 00:00:00,-2.4,-10.2,4.51,335.2,0.12
2023-11-17 01:00:00,-5.5,-17.9,3.58,211.7,0.0
2023-11-17 02:00:00,-4.9,-19.2,2.65,238.8,0.0
2023-11-17 03:00:00,-1.7,-12.2,6.79,269.9,0.0
2023-11-17 04:00:00,1.7,-9.8,1.46,308.0,0.0
2023-11-17 05:00:00,-2.4,-8.0,3.81,286.9,0.0
2023-11-17 06:00:00,1.2,-6.6,4.45,296.9,0.0
2023-11-17 07:00:00,4.9,-4.8,3.26,321.9,0.0
2023-11-17 08:00:00,2.4,-9.8,2.44,222.7,0.0
2023-11-17 09:00:00,6.1,-3.8,3.23,16.4,0.0
2023-11-17 10:00:00,9.1,1.3,5.13,243.0,0.0
2023-11-17 11:00:00,9.5,-0.1,10.67,237.8,0.0
2023-11-17 12:00:00,10.4,4.9,2.59,282.7,0.0
2023-11-17 13:00:00,9.8,2.8,4.38,182.2,0.0
2023-11-17 14:00:00,12.5,-1.1,0.78,259.6,0.0
2023-11-17 15:00:00,6.8,-3.3,1.31,173.9,0.0
2023-11-17 16:00:00,6.8,-1.2,5.52,263.0,0.0
2023-11-17 17:00:00,7.0,-5.8,1.22,277.2,0.0
2023-11-17 18:00:00,4.2,-5.6,,115.6,0.0
2023-11-17 19:00:00,0.2,-8.6,2.25,45.5,0.0
2023-11-17 20:00:00,0.1,-6.2,5.78,298.8,0.0
2023-11-17 21:00:00,0.8,-10.7,4.99,298.5,0.0
2023-11-17 22:00:00,-1.5,-7.6,2.97,218.9,0.0
2023-11-17 23:00:00,-2.0,-10.8,6.23,197.7,0.0
2023-11-18 00:00:00,-5.5,-13.0,6.7,1.3,0.0
2023-11-18 01:00:00,-2.8,-16.2,2.28,345.1,0.0
2023-11-18 02:00:00,-2.8,-15.3,0.77,265.8,0.0
2023-11-18 03:00:00,1.2,-9.8,2.99,314.9,0.0
2023-11-18 04:00:00,-0.9,-14.0,3.79,303.3,0.0
2023-11-18 05:00:00,1.7,-11.4,2.23,4.0,0.0
2023-11-18 06:00:00,-0.8,-12.0,3.05,261.7,0.0
2023-11-18 07:00:00,5.3,-5.5,1.36,230.1,0.0
2023-11-18 08:00:00,7.7,2.0,1.77,236.2,0.0
2023-11-18 09:00:00,7.3,-5.0,4.99,282.5,0.0
2023-11-18 10:00:00,6.7,-2.1,4.52,233.6,0.0
2023-11-18 11:00:00,9.5,1.8,7.84,242.3,0.0
2023-11-18 12:00:00,8.8,-1.0,4.76,246.1,0.0
2023-11-18 13:00:00,11.8,2.4,2.42,340.5,0.0
2023-11-18 14:00:00,6.9,-3.8,4.72,304.8,0.0
2023-11-18 15:00:00,7.6,-2.9,3.05,331.9,0.0
2023-11-18 16:00:00,8.4,-3.8,3.19,222.7,0.0
2023-11-18 17:00:00,4.4,-2.5,4.2,149.7,0.0
2023-11-18 18:00:00,1.2,-13.2,2.05,7.5,0.0
2023-11-18 19:00:00,0.0,-5.3,6.74,257.7,0.0
2023-11-18 20:00:00,-1.3,-10.5,4.11,163.5,0.0
2023-11-18 21:00:00,-2.2,-11.5,6.65,217.6,0.0
2023-11-18 22:00:00,-3.7,-17.3,5.13,220.9,0.67
2023-11-18 23:00:00,-1.2,-9.7,1.43,9.9,0.0
2023-11-19 00:00:00,-0.9,-11.1,2.7,262.8,0.0
2023-11-19 01:00:00,-6.8,-12.9,3.75,330.9,0.0
2023-11-19 02:00:00,-2.3,-17.0,0.59,292.8,0.0
2023-11-19 03:00:00,0.8,-9.5,1.89,232.7,0.0
2023-11-19 04:00:00,-1.9,-8.1,7.21,252.7,0.0
2023-11-19 05:00:00,3.4,-4.4,6.47,174.3,0.0
2023-11-19 06:00:00,1.3,-10.4,1.81,227.6,0.0
2023-11-19 07:00:00,5.3,-5.3,5.73,100.9,0.0
2023-11-19 08:00:00,5.1,0.0,3.23,354.4,0.0
2023-11-19 09:00:00,7.8,0.8,3.69,235.8,0.0
2023-11-19 10:00:00,7.6,-0.7,5.11,335.1,0.0
2023-11-19 11:00:00,11.5,4.5,2.24,214.4,0.0
2023-11-19 12:00:00,9.8,-1.6,3.29,261.8,0.0
2023-11-19 13:00:00,10.8,0.2,4.14,157.0,0.0
2023-11-19 14:00:00,12.5,1.3,0.42,267.0,0.0
2023-11-19 15:00:00,9.4,1.1,4.23,234.2,0.0
2023-11-19 16:00:00,3.5,-3.0,3.33,298.9,0.0
2023-11-19 17:00:00,3.4,-9.5,7.19,246.7,0.0
2023-11-19 18:00:00,5.8,-4.2,5.23,51.3,0.0
2023-11-19 19:00:00,1.7,-6.5,3.11,304.6,0.0
2023-11-19 20:00:00,-0.9,-7.0,5.0,269.3,0.0
2023-11-19 21:00:00,-3.1,-14.9,3.62,130.3,3.08
2023-11-19 22:00:00,-1.6,-15.1,3.21,274.9,0.0
2023-11-19 23:00:00,-4.3,-18.0,2.87,291.2,0.0
2023-11-20 00:00:00,-4.9,-11.6,6.72,12.0,1.14
2023-11-20 01:00:00,-5.4,-13.2,2.17,341.7,0.0
2023-11-20 02:00:00,-3.9,-14.5,0.56,283.5,0.0
2023-11-20 03:00:00,-6.6,-17.8,4.44,347.4,0.0
2023-11-20 04:00:00,2.7,-3.9,2.12,327.7,0.0
2023-11-20 05:00:00,-2.4,-15.9,1.61,235.3,0.0
2023-11-20 06:00:00,0.8,-9.1,3.38,250.5,0.0
2023-11-20 07:00:00,1.0,-7.0,0.52,305.6,5.62
2023-11-20 08:00:00,6.3,-5.2,3.45,169.8,0.0
2023-11-20 09:00:00,7.4,-2.8,3.29,234.6,0.0
2023-11-20 10:00:00,9.7,3.8,3.49,319.7,0.0
2023-11-20 11:00:00,7.6,-3.0,4.18,334.7,0.0
2023-11-20 12:00:00,12.2,4.1,6.07,1.1,0.0
2023-11-20 13:00:00,8.2,-1.6,4.83,203.5,0.0
2023-11-20 14:00:00,6.0,-2.4,5.84,268.9,0.0
2023-11-20 15:00:00,8.9,3.9,2.4,199.8,0.0
2023-11-20 16:00:00,7.2,-0.5,5.33,295.1,0.0
2023-11-20 17:00:00,6.5,-6.0,6.04,320.7,0.0
2023-11-20 18:00:00,4.2,-9.0,7.99,231.5,0.0
2023-11-20 19:00:00,-0.2,-11.5,3.05,230.6,0.0
2023-11-20 20:00:00,0.5,-10.4,6.12,285.7,0.0
2023-11-20 21:00:00,-4.6,-16.5,2.2,150.2,0.0
2023-11-20 22:00:00,-6.3,-19.6,7.63,235.7,0.0
2023-11-20 23:00:00,-0.6,-14.9,1.36,229.0,0.0
2023-11-21 00:00:00,-7.8,-20.5,8.0,275.2,0.0
2023-11-21 01:00:00,0.1,-6.5,2.61,146.4,0.0
2023-11-21 02:00:00,-2.5,-15.4,6.57,203.8,0.0
2023-11-21 03:00:00,-3.7,-10.3,2.12,174.0,0.0
2023-11-21 04:00:00,-4.8,-13.0,6.42,166.3,0.0
2023-11-21 05:00:00,0.7,-8.2,2.12,349.2,0.46
2023-11-21 06:00:00,1.0,-7.9,1.16,317.0,0.0
2023-11-21 07:00:00,1.4,-7.9,0.64,233.5,0.0
2023-11-21 08:00:00,6.0,-0.4,1.97,293.9,0.0
2023-11-21 09:00:00,5.3,-6.8,5.46,338.1,0.0
2023-11-21 10:00:00,4.9,-7.4,4.34,230.0,0.0
2023-11-21 11:00:00,6.2,-1.5,6.37,209.6,0.0
2023-11-21 12:00:00,8.3,0.1,3.59,258.5,0.0
2023-11-21 13:00:00,9.1,4.0,7.23,296.4,0.0
2023-11-21 14:00:00,5.8,-8.3,0.63,245.6,1.51
2023-11-21 15:00:00,4.1,-8.0,3.8,340.4,0.04
2023-11-21 16:00:00,7.0,-1.6,4.66,328.6,0.0
2023-11-21 17:00:00,6.9,-1.9,7.98,286.5,0.0
2023-11-21 18:00:00,0.5,-6.7,2.35,282.7,6.45
2023-11-21 19:00:00,2.9,-5.9,4.91,237.0,0.0
2023-11-21 20:00:00,-3.1,-9.3,3.4,330.0,0.0
2023-11-21 21:00:00,1.3,-4.6,6.07,203.1,0.0
2023-11-21 22:00:00,-4.4,-13.7,2.88,313.7,0.0
2023-11-21 23:00:00,-2.6,-11.0,6.0,357.9,0.0
2023-11-22 00:00:00,-6.5,-19.0,8.88,266.0,0.0
2023-11-22 01:00:00,-3.5,-11.1,1.74,280.9,0.0
2023-11-22 02:00:00,-3.4,-14.5,4.04,319.0,0.0
2023-11-22 03:00:00,-4.0,-9.0,5.23,219.3,1.78
2023-11-22 04:00:00,-1.2,-7.0,5.04,245.1,0.0
2023-11-22 05:00:00,-2.0,-13.9,4.48,7.2,0.0
2023-11-22 06:00:00,2.1,-6.1,2.05,215.2,0.0
2023-11-22 07:00:00,5.7,-0.5,4.38,285.3,0.0
2023-11-22 08:00:00,3.4,-4.8,3.29,316.3,0.0
2023-11-22 09:00:00,9.6,4.5,6.93,193.0,0.0
2023-11-22 10:00:00,4.4,-4.2,5.18,15.6,0.0
2023-11-22 11:00:00,9.7,3.0,3.51,261.8,0.0
2023-11-22 12:00:00,10.0,1.3,5.1,13.9,0.05
2023-11-22 13:00:00,11.0,0.4,3.07,199.3,0.0
2023-11-22 14:00:00,11.5,0.5,2.74,26.5,0.0
2023-11-22 15:00:00,7.5,-2.8,6.13,209.6,0.0
2023-11-22 16:00:00,5.3,-6.1,3.55,342.1,0.0
2023-11-22 17:00:00,3.9,-9.9,2.37,279.5,0.0
2023-11-22 18:00:00,5.2,-9.3,2.43,227.1,0.0
2023-11-22 19:00:00,-2.4,-13.2,5.18,205.4,0.0
2023-11-22 20:00:00,-2.4,-9.7,1.48,148.0,0.0
2023-11-22 21:00:00,-4.0,-11.2,5.23,249.4,0.0
2023-11-22 22:00:00,-3.6,-17.1,5.11,124.4,0.0
2023-11-22 23:00:00,-6.7,-16.6,5.46,196.1,0.0
2023-11-23 00:00:00,-5.9,-18.5,2.4,352.9,0.0
2023-11-23 01:00:00,-4.4,-16.9,1.27,254.5,0.0
2023-11-23 02:00:00,-2.4,-12.9,6.05,257.8,0.0
2023-11-23 03:00:00,-3.9,-16.2,2.56,336.3,0.0
2023-11-23 04:00:00,1.7,-3.6,9.92,244.1,0.0
2023-11-23 05:00:00,-1.0,-10.0,3.7,325.5,0.0
2023-11-23 06:00:00,5.4,0.3,1.45,245.3,0.0
2023-11-23 07:00:00,6.0,-5.1,3.7,324.6,0.0
2023-11-23 08:00:00,5.2,-6.4,3.81,252.0,0.0
2023-11-23 09:00:00,7.6,-5.4,5.35,271.6,0.0
2023-11-23 10:00:00,8.4,-1.3,1.16,244.8,0.0
2023-11-23 11:00:00,12.1,-0.2,2.65,279.6,0.0
2023-11-23 12:00:00,6.9,-2.6,3.43,336.2,0.0
2023-11-23 13:00:00,11.2,-1.1,3.92,225.5,0.0
2023-11-23 14:00:00,6.9,0.8,2.0,206.2,0.0
2023-11-23 15:00:00,3.9,-9.3,5.95,341.0,0.0
2023-11-23 16:00:00,2.2,-5.7,4.43,308.2,0.0
2023-11-23 17:00:00,4.9,-7.1,7.23,257.4,0.0
2023-11-23 18:00:00,2.4,-11.9,5.2,287.6,0.0
2023-11-23 19:00:00,1.9,-11.2,3.24,278.3,0.0
2023-11-23 20:00:00,2.6,-11.3,1.24,246.2,3.97
2023-11-23 21:00:00,-3.6,-16.6,1.52,299.6,0.43
2023-11-23 22:00:00,-4.9,-18.4,2.56,265.4,0.0
2023-11-23 23:00:00,-7.7,-14.8,7.82,310.5,0.0
2023-11-24 00:00:00,-2.8,-9.9,0.93,233.6,0.0
2023-11-24 01:00:00,-4.5,-10.2,1.54,298.0,3.09
2023-11-24 02:00:00,-11.6,-21.0,3.48,335.7,2.2
2023-11-24 03:00:00,-3.0,-11.4,1.68,317.9,0.0
2023-11-24 04:00:00,-0.7,-14.7,1.72,190.8,0.0
2023-11-24 05:00:00,-0.9,-15.7,1.54,312.2,0.0
2023-11-24 06:00:00,4.8,-10.1,3.39,71.0,0.0
2023-11-24 07:00:00,2.8,-9.2,6.57,223.4,0.0
2023-11-24 08:00:00,3.6,-7.8,6.14,226.5,0.0
2023-11-24 09:00:00,2.4,-8.2,2.72,339.1,0.0
2023-11-24 10:00:00,5.6,-6.5,2.05,272.1,0.0
2023-11-24 11:00:00,9.7,-3.9,4.9,293.3,0.0
2023-11-24 12:00:00,7.4,-1.8,2.33,183.5,0.0
2023-11-24 13:00:00,6.7,-2.4,1.54,284.2,0.0
2023-11-24 14:00:00,5.6,-5.6,4.56,187.4,0.0
2023-11-24 15:00:00,9.2,-1.9,1.64,223.2,0.0
2023-11-24 16:00:00,4.4,-8.1,2.32,264.6,0.13
2023-11-24 17:00:00,4.0,-9.1,4.53,300.2,0.0
2023-11-24 18:00:00,3.8,-6.0,2.38,295.7,0.0
2023-11-24 19:00:00,-0.9,-8.6,6.42,304.3,0.0
2023-11-24 20:00:00,0.3,-11.3,2.8,223.7,0.0
2023-11-24 21:00:00,-4.3,-15.8,6.77,301.4,0.0
2023-11-24 22:00:00,-5.2,-15.2,0.83,313.5,0.0
2023-11-24 23:00:00,-5.6,-16.3,1.94,247.2,0.0
2023-11-25 00:00:00,-3.9,-10.2,1.71,320.5,0.0
2023-11-25 01:00:00,-2.9,-12.5,2.38,236.6,0.0
2023-11-25 02:00:00,-6.6,-16.9,1.37,295.1,0.0
2023-11-25 03:00:00,-4.7,-13.9,2.45,17.6,0.0
2023-11-25 04:00:00,0.3,-12.9,1.89,229.3,0.0
2023-11-25 05:00:00,-0.4,-6.8,4.25,265.2,0.0
2023-11-25 06:00:00,-0.1,-12.7,4.91,248.4,0.0
2023-11-25 07:00:00,5.6,-5.1,3.09,295.3,0.0
2023-11-25 08:00:00,4.1,-3.4,1.61,258.5,0.0
2023-11-25 09:00:00,7.9,-4.3,,4.7,0.0
2023-11-25 10:00:00,8.2,-5.7,5.61,259.7,0.0
2023-11-25 11:00:00,5.9,-6.4,7.73,236.7,0.0
2023-11-25 12:00:00,6.9,-5.4,2.48,25.6,0.0
2023-11-25 13:00:00,6.6,-5.2,2.18,228.3,0.0
2023-11-25 14:00:00,8.7,-0.8,3.43,255.2,0.0
2023-11-25 15:00:00,6.9,-5.9,6.57,206.3,0.0
2023-11-25 16:00:00,3.7,-7.6,7.86,296.6,0.0
2023-11-25 17:00:00,1.4,-8.2,2.31,297.6,0.0
2023-11-25 18:00:00,0.6,-6.1,0.75,310.5,0.0
2023-11-25 19:00:00,0.1,-12.4,4.4,157.9,0.0
2023-11-25 20:00:00,0.7,-12.3,1.73,338.3,0.0
2023-11-25 21:00:00,-6.1,-14.0,1.65,59.0,0.0
2023-11-25 22:00:00,-6.2,-17.6,6.68,227.8,0.0
2023-11-25 23:00:00,-4.9,-18.5,3.98,319.5,0.0
2023-11-26 00:00:00,-5.7,-15.2,5.81,331.5,0.0
2023-11-26 01:00:00,-7.9,-13.1,5.28,199.8,0.0
2023-11-26 02:00:00,-1.5,-8.3,10.57,309.9,0.0
2023-11-26 03:00:00,-1.4,-10.4,5.75,293.7,0.0
2023-11-26 04:00:00,-3.5,-10.3,3.14,332.5,0.0
2023-11-26 05:00:00,0.4,-6.5,4.63,279.0,0.82
2023-11-26 06:00:00,1.6,-11.2,2.15,331.7,0.0
2023-11-26 07:00:00,2.7,-11.0,2.52,195.4,0.0
2023-11-26 08:00:00,5.5,-4.4,5.13,3.0,0.0
2023-11-26 09:00:00,9.8,-4.9,5.27,337.3,0.0
2023-11-26 10:00:00,7.4,-5.2,4.13,251.0,0.0
2023-11-26 11:00:00,10.4,1.0,6.2,267.1,0.0
2023-11-26 12:00:00,10.0,0.9,7.17,261.0,0.0
2023-11-26 13:00:00,6.6,0.0,3.34,174.0,0.0
2023-11-26 14:00:00,10.6,2.9,4.35,224.9,0.0
2023-11-26 15:00:00,9.1,3.3,3.21,12.4,0.0
2023-11-26 16:00:00,5.5,-7.7,3.22,250.4,0.0
2023-11-26 17:00:00,2.5,-4.4,1.02,202.4,0.0
2023-11-26 18:00:00,-0.7,-10.3,5.0,307.5,0.0
2023-11-26 19:00:00,-0.2,-5.8,4.21,184.6,0.0
2023-11-26 20:00:00,-2.3,-9.9,0.79,218.0,0.0
2023-11-26 21:00:00,-0.9,-13.8,0.56,234.2,0.0
2023-11-26 22:00:00,-6.5,-16.3,1.75,264.2,0.0
2023-11-26 23:00:00,-4.6,-11.9,1.71,17.1,0.0
2023-11-27 00:00:00,-6.9,-13.3,4.69,289.7,0.0
2023-11-27 01:00:00,-6.8,-12.7,5.17,217.8,0.0
2023-11-27 02:00:00,-6.0,-13.5,4.09,266.1,0.0
2023-11-27 03:00:00,-2.5,-15.5,3.39,306.0,0.0
2023-11-27 04:00:00,-1.8,-16.1,3.61,294.0,0.0
2023-11-27 05:00:00,-1.6,-15.0,3.01,281.2,0.0
2023-11-27 06:00:00,1.5,-9.4,2.12,286.4,0.0
2023-11-27 07:00:00,1.5,-12.6,10.26,218.3,0.0
2023-11-27 08:00:00,3.7,-9.6,1.82,246.1,0.0
2023-11-27 09:00:00,6.4,1.1,3.74,232.8,0.0
2023-11-27 10:00:00,5.8,-7.1,3.43,294.7,0.0
2023-11-27 11:00:00,5.8,-3.6,1.05,329.0,0.0
2023-11-27 12:00:00,10.8,-2.4,5.53,343.6,0.0
2023-11-27 13:00:00,8.2,-5.9,5.14,293.7,0.0
2023-11-27 14:00:00,7.2,-2.5,5.12,278.6,0.0
2023-11-27 15:00:00,6.0,-1.1,6.61,257.2,0.0
2023-11-27 16:00:00,3.7,-5.4,4.75,239.2,0.0
2023-11-27 17:00:00,2.3,-9.9,0.96,284.0,0.0
2023-11-27 18:00:00,5.4,-1.2,7.78,272.9,0.0
2023-11-27 19:00:00,0.4,-14.3,2.74,212.2,0.0
2023-11-27 20:00:00,-3.8,-18.0,4.39,341.8,0.0
2023-11-27 21:00:00,-0.5,-10.4,2.54,301.3,0.0
2023-11-27 22:00:00,-6.2,-12.3,4.94,249.5,0.0
2023-11-27 23:00:00,-3.3,-18.2,6.61,284.9,2.27
2023-11-28 00:00:00,-6.9,-16.3,4.51,228.3,0.0
2023-11-28 01:00:00,-5.2,-18.1,2.7,267.8,0.0
2023-11-28 02:00:00,-5.0,-14.3,2.25,263.0,0.0
2023-11-28 03:00:00,-3.7,-12.6,9.56,319.5,0.0
2023-11-28 04:00:00,-2.5,-10.0,6.44,176.4,0.0
2023-11-28 05:00:00,-1.6,-15.8,8.24,291.2,0.0
2023-11-28 06:00:00,1.4,-8.8,7.1,120.2,0.0
2023-11-28 07:00:00,5.7,-7.7,8.71,298.9,0.0
2023-11-28 08:00:00,3.7,-7.1,5.51,306.0,0.0
2023-11-28 09:00:00,3.6,-2.7,3.72,259.3,0.0
2023-11-28 10:00:00,4.1,-2.7,1.53,65.9,0.0
2023-11-28 11:00:00,5.6,-8.4,3.82,266.3,0.0
2023-11-28 12:00:00,4.3,-9.9,5.77,255.8,0.0
2023-11-28 13:00:00,3.6,-6.8,3.78,10.3,0.0
2023-11-28 14:00:00,8.0,-7.0,6.63,232.5,0.0
2023-11-28 15:00:00,7.0,-4.3,5.92,312.5,0.0
2023-11-28 16:00:00,5.0,-5.2,7.58,240.4,0.0
2023-11-28 17:00:00,0.1,-14.6,1.25,236.1,0.0
2023-11-28 18:00:00,0.8,-13.7,8.24,169.3,0.0
2023-11-28 19:00:00,-0.6,-8.7,5.2,293.8,0.0
2023-11-28 20:00:00,-2.3,-13.3,4.57,277.3,0.0
2023-11-28 21:00:00,-2.0,-16.1,4.24,247.4,0.97
2023-11-28 22:00:00,-4.1,-14.3,7.2,224.1,0.0
2023-11-28 23:00:00,-5.5,-13.7,3.17,247.1,0.0
2023-11-29 00:00:00,-4.1,-14.5,5.85,326.1,0.0
2023-11-29 01:00:00,-4.7,-15.3,2.99,314.3,0.0
2023-11-29 02:00:00,-4.0,-18.3,2.43,197.2,0.0
2023-11-29 03:00:00,-3.3,-14.8,1.08,273.9,0.0
2023-11-29 04:00:00,-3.4,-11.7,1.87,294.0,0.0
2023-11-29 05:00:00,2.2,-3.8,1.11,280.5,0.0
